0	5.83
9.7	7.25
19.4	9.04
26.2	10.24
35.9	11.33
46.4	12.5
51.5	13.32
61.2	15.65
72.2	16.36
82.5	19.17
93	20.93
102.9	22.57
112.7	23.32
124	24.24
134.6	25.71
144.3	27.37
154.1	29.47
183.7	34.2
29.6	10.4
192	37.83
326	81.27
467	173.23
607	329.74
747.8	483.05
884.8	547.45
998.1	590.11
1095.4	604.89
