0	1.19876E-08
0.1	1.332833E-08
0.2	1.381741E-08
0.3	1.504005E-08
0.4	1.612782E-08
0.5	1.730829E-08
0.6	1.97452E-08
0.7	2.262059E-08
0.8	2.675237E-08
0.9	3.169367E-08
1	3.750345E-08
1.1	4.46455E-08
1.2	5.529537E-08
1.3	6.812077E-08
1.4	8.166292E-08
1.5	9.742271E-08
1.6	1.156447E-07
1.7	1.381756E-07
1.8	1.832288E-07
1.9	2.469005E-07
2	3.354893E-07
2.1	4.663992E-07
2.2	6.403218E-07
2.3	8.277698E-07
2.4	1.039966E-06
2.5	1.30784E-06
2.6	1.68664E-06
2.7	2.193643E-06
2.8	2.785736E-06
2.9	3.51566E-06
3	4.42649E-06
3.1	5.430358E-06
3.2	6.661589E-06
3.3	8.052083E-06
3.4	9.602396E-06
3.5	1.147757E-05
3.6	1.37928E-05
3.7	1.574807E-05
3.8	1.80778E-05
3.9	2.021196E-05
4	2.22227E-05
4.1	2.40687E-05
4.2	2.573875E-05
4.3	2.679742E-05
4.4	2.821797E-05
4.5	2.963187E-05
4.6	3.162399E-05
4.7	3.313618E-05
4.8	3.417589E-05
4.9	3.547706E-05
5	3.697518E-05
5.1	3.938868E-05
5.2	4.139683E-05
5.3	4.23475E-05
5.4	4.402735E-05
5.5	4.593046E-05
5.6	4.838949E-05
5.7	4.996319E-05
5.8	5.080865E-05
5.9	5.281474E-05
5.99999999999999	5.544142E-05
6.09999999999999	5.639167E-05
6.19999999999999	5.89429E-05
6.29999999999999	6.110119E-05
6.39999999999999	6.213006E-05
6.49999999999999	6.568644E-05
6.59999999999999	6.732991E-05
6.69999999999999	6.881901E-05
6.79999999999999	7.203424E-05
6.89999999999999	7.41425E-05
6.99999999999999	7.576852E-05
7.09999999999999	7.860693E-05
7.19999999999999	8.028693E-05
7.29999999999999	8.318232E-05
7.39999999999999	8.530106E-05
7.49999999999999	8.729228E-05
7.59999999999999	9.051395E-05
7.69999999999999	9.282108E-05
7.79999999999999	9.465672E-05
7.89999999999999	9.804567E-05
7.99999999999999	0.0001002852
8.09999999999999	0.0001030979
8.19999999999999	0.0001049846
8.29999999999999	0.0001076896
8.39999999999999	0.0001096433
8.49999999999999	0.0001112585
8.59999999999999	0.0001151168
8.69999999999999	0.0001174753
8.79999999999998	0.0001186595
8.89999999999998	0.000123806
8.99999999999998	0.0001255864
9.09999999999998	0.000126522
9.19999999999998	0.0001320935
9.29999999999998	0.0001356931
9.39999999999998	0.0001366293
9.49999999999998	0.0001416245
9.59999999999998	0.0001439374
9.69999999999998	0.0001442095
9.79999999999998	0.0001497901
9.89999999999998	0.0001527091
9.99999999999998	0.0001542007

