0	1.166225E-08
5	1.226933E-08
10	1.409057E-08
15	2.268253E-08
20	3.942801E-08
25	6.113133E-08
30	8.852604E-08
35	1.26115E-07
40	1.935607E-07
45	2.700872E-07
50	3.089661E-07
55	4.618846E-07
60	5.978719E-07
65	9.189448E-07
70	1.528746E-06
75	1.840881E-06
80	1.767315E-06
85	1.762036E-06
90	1.404943E-06
95	1.756615E-06
100	2.551595E-06
105	4.354372E-06
110	6.648509E-06
115	1.034775E-05
120	1.748092E-05
125	3.06554E-05
130	8.133845E-05
135	0.0001400857
140	0.0001978872
145	0.0002433931
150	0.0002906658
155	0.0003302948
160	0.0003876355
165	0.0004434455
170	0.000472229
175	0.0005551634
180	0.0006187962
185	0.0006931935
190	0.0007422208
195	0.0007863736
200	0.0008315493

