0	1.125027E-08
5	1.470733E-08
10	3.206009E-08
15	8.304758E-08
20	1.827459E-07
25	5.043876E-07
30	1.045477E-06
35	7.154148E-06
40	2.685958E-05
45	7.861287E-05
50	0.0002237326
55	0.0007030302
60	0.0007569257
65	0.0007844603
70	0.0007977893
75	0.0007993694
80	0.0008080821
85	0.0008076952
90	0.0008208381
95	0.0008253457
100	0.0008261614
105	0.0008305825
110	0.0008411956
115	0.000846737
120	0.0008560924
125	0.0008601606
130	0.0008636084
135	0.0008706723
140	0.0008770432
145	0.0008819723
150	0.0008774641
155	0.0008828563
160	0.000891747
165	0.0009045915
170	0.0009083951
175	0.0009127749
180	0.0009105133
185	0.0009119578
190	0.0009144197
195	0.0009172417
200	0.0009165844

