140	0.0003504629
140.2	0.0003589214
140.4	0.0003605821
140.6	0.0003482891
140.8	0.0003476
141	0.0003433076
141.2	0.0003433477
141.4	0.0003428223
141.6	0.0003341602
141.8	0.0003334809
142	0.0003296251
142.2	0.0003247672
142.4	0.0003242368
142.6	0.0003315763
142.8	0.000321739
143	0.0003204151
143.2	0.0003280989
143.4	0.000308925
143.6	0.0003045446
143.8	0.0003018271
144	0.0002995551
144.2	0.0002967746
144.4	0.0002935281
144.6	0.0002991027
144.8	0.0002948537
145	0.000291604
145.2	0.0002912055
145.4	0.0002903363
145.6	0.000291376
145.8	0.0002891799
146	0.0002863942
146.2	0.0002836769
146.4	0.0002837213
146.6	0.0002861205
146.8	0.0002857386
147	0.0002876905
147.2	0.0002900887
147.4	0.0002905474
147.6	0.0002923211
147.8	0.0002944054
148	0.000508594
148.2	0.0005124891
148.4	0.0005155813
148.6	0.0005166458
148.799999999999	0.0005372555
148.999999999999	0.0005363076
149.199999999999	0.000540413
149.399999999999	0.0005463985
149.599999999999	0.0005531887
149.799999999999	0.0005544648
149.999999999999	0.0005568574
150.199999999999	0.0005616899
150.399999999999	0.0005608834
150.599999999999	0.0005617835
150.799999999999	0.000580435
150.999999999999	0.0005792951
151.199999999999	0.000559592
151.399999999999	0.0005608341
151.599999999999	0.0005832635
151.799999999999	0.0005850365
151.999999999999	0.000591329
152.199999999999	0.0005901905
152.399999999999	0.0005916579
152.599999999999	0.0005879595
152.799999999999	0.000600999
152.999999999999	0.000598429
153.199999999999	0.0006053829
153.399999999999	0.0006015415
153.599999999999	0.0006064042
153.799999999999	0.0006166252
153.999999999999	0.0006205133
154.199999999999	0.0006274129
154.399999999999	0.0006463196
154.599999999999	0.0006430781
154.799999999999	0.0006457932
154.999999999999	0.000644748
155.199999999999	0.0006645323
155.399999999999	0.0006731975
155.599999999999	0.0006769605
155.799999999999	0.0006754459
155.999999999999	0.0006706977
156.199999999999	0.0006715923
156.399999999999	0.0006743004
156.599999999999	0.000681967
156.799999999999	0.0006872477
156.999999999999	0.0006912376
157.199999999999	0.000701168
157.399999999999	0.0007145184
157.599999999999	0.0007228626
157.799999999999	0.0007271423
157.999999999999	0.0007333611
158.199999999999	0.0007397557
158.399999999999	0.0007399825
158.599999999999	0.0007492677
158.799999999999	0.0007511397
158.999999999999	0.000750769
159.199999999999	0.0007716585
159.399999999999	0.0007709675
159.599999999999	0.0007750589
159.799999999999	0.0007710093
159.999999999999	0.000771285
160.199999999999	0.0007534236
160.399999999999	0.0007649075
160.599999999999	0.000765057
160.799999999999	0.0007634858
160.999999999999	0.0007729701
161.199999999999	0.0007678915
161.399999999999	0.0007723137
161.599999999999	0.0007760294
161.799999999999	0.0007812131
161.999999999999	0.0007837912
162.199999999999	0.0007836465
162.399999999999	0.000789839
162.599999999999	0.0007835542
162.799999999999	0.0007837851
162.999999999999	0.0007906554
163.199999999999	0.0007892552
163.399999999999	0.000781464
163.599999999999	0.0007837606
163.799999999999	0.0007867965
163.999999999999	0.0007938032
164.199999999999	0.0007931147
164.399999999999	0.0008021384
164.599999999999	0.0008050997
164.799999999999	0.0008080854
164.999999999999	0.0008098465
165.199999999999	0.0008110901
165.399999999999	0.0008175123
165.599999999999	0.0008169879
165.799999999999	0.0008120188
165.999999999999	0.0008186569
166.199999999999	0.0008177352
166.399999999998	0.00081471
166.599999999998	0.000817348
166.799999999998	0.0008167502
166.999999999998	0.0008148638
167.199999999998	0.0008212631
167.399999999998	0.0008228226
167.599999999998	0.0008247918
167.799999999998	0.0008267481
167.999999999998	0.0008243067
168.199999999998	0.000828428
168.399999999998	0.0008290338
168.599999999998	0.0008310536
168.799999999998	0.0008249976
168.999999999998	0.0008271807
169.199999999998	0.0008266482
169.399999999998	0.0008244077
169.599999999998	0.0008249926
169.799999999998	0.000818435
169.999999999998	0.0008212738

