0	9.522978E-09
0.1	1.013007E-08
0.2	1.045893E-08
0.3	1.019754E-08
0.4	1.084679E-08
0.5	1.072878E-08
0.6	1.087206E-08
0.7	1.13274E-08
0.8	1.147076E-08
0.9	1.150445E-08
1	1.208628E-08
1.1	1.276084E-08
1.2	1.276084E-08
1.3	1.320772E-08
1.4	1.347755E-08
1.5	1.387386E-08
1.6	1.389914E-08
1.7	1.441347E-08
1.8	1.448093E-08
1.9	1.462427E-08
2	1.489409E-08
2.1	1.536628E-08
2.2	1.62179E-08
2.3	1.67154E-08
2.4	1.821627E-08
2.5	1.871377E-08
2.6	1.93546E-08
2.7	2.007976E-08
2.8	2.131082E-08
2.9	2.195165E-08
3	2.333448E-08
3.1	2.365485E-08
3.2	2.357899E-08
3.3	2.555206E-08
3.4	2.728065E-08
3.5	2.928746E-08
3.6	3.086424E-08
3.7	3.233985E-08
3.8	3.491156E-08
3.9	3.577166E-08
4	3.717975E-08
4.1	3.903479E-08
4.2	4.113434E-08
4.3	4.397586E-08
4.4	4.632841E-08
4.5	4.854607E-08
4.6	5.032517E-08
4.7	5.136228E-08
4.8	5.713817E-08
4.9	6.03592E-08
5	6.315018E-08
5.1	6.605075E-08
5.2	7.107626E-08
5.3	7.702079E-08
5.4	8.15993E-08
5.5	8.466854E-08
5.6	9.035172E-08
5.7	9.882584E-08
5.8	1.060942E-07
5.9	1.120555E-07
5.99999999999999	1.234387E-07
6.09999999999999	1.334306E-07
6.19999999999999	1.435152E-07
6.29999999999999	1.557836E-07
6.39999999999999	1.77985E-07
6.49999999999999	2.030955E-07
6.59999999999999	2.205495E-07
6.69999999999999	2.556012E-07
6.79999999999999	2.818922E-07
6.89999999999999	3.115051E-07
6.99999999999999	3.592048E-07
7.09999999999999	3.971149E-07
7.19999999999999	4.482039E-07
7.29999999999999	5.153817E-07
7.39999999999999	5.877362E-07
7.49999999999999	6.54298E-07
7.59999999999999	7.349748E-07
7.69999999999999	8.482922E-07
7.79999999999999	9.42511E-07
7.89999999999999	1.075146E-06
7.99999999999999	1.241205E-06
8.09999999999999	1.404489E-06
8.19999999999999	1.574781E-06
8.29999999999999	1.808558E-06
8.39999999999999	2.028421E-06
8.49999999999999	2.248191E-06
8.59999999999999	2.542964E-06
8.69999999999999	2.901727E-06
8.79999999999998	3.164113E-06
8.89999999999998	3.501744E-06
8.99999999999998	3.833339E-06
9.09999999999998	4.205468E-06
9.19999999999998	4.609899E-06
9.29999999999998	5.111111E-06
9.39999999999998	5.762656E-06
9.49999999999998	6.454293E-06
9.59999999999998	7.195954E-06
9.69999999999998	8.146502E-06
9.79999999999998	9.066127E-06
9.89999999999998	1.009284E-05
9.99999999999998	1.120855E-05
10.1	1.253072E-05
10.2	1.413387E-05
10.3	1.576902E-05
10.4	1.746183E-05
10.5	1.940909E-05
10.6	2.131806E-05
10.7	2.370539E-05
10.8	2.62162E-05
10.9	2.889827E-05
11	3.236124E-05
11.1	3.62716E-05
11.2	4.131192E-05
11.3	4.699812E-05
11.4	5.285405E-05
11.5	5.954027E-05
11.6	6.833763E-05
11.7	7.762788E-05
11.8	8.812996E-05
11.9	9.717481E-05
12	0.0001091438
12.1	0.0001210625
12.2	0.0001344027
12.3	0.000146002
12.4	0.0001554812
12.5	0.0001654645
12.6	0.0001757692
12.7	0.0001853236
12.8	0.0001930258
12.9	0.0001987619
13	0.0002066916
13.1	0.000212691
13.2	0.0002202216
13.3	0.0002236129
13.4	0.0002288064
13.5	0.0002343441
13.6	0.0002396689
13.7	0.0002424166
13.8	0.0002462437
13.9	0.0002526543
14	0.0002556746
14.1	0.0002562974
14.2	0.0002612833
14.3	0.0002662279
14.4	0.0002730571
14.5	0.0002770227
14.6	0.0002784235
14.7	0.0002829967
14.8	0.000286427
14.9	0.0002927499
15	0.0002917856

