-79.834 0.00025
-79.224 0.00010
-78.613 0.00019
-78.003 0.00011
-77.393 0.00008
-76.782 0.00007
-76.172 0.00010
-75.562 0.00005
-74.951 0.00005
-74.341 0.00013
-73.730 0.00011
-73.120 0.00004
-72.510 0.00003
-71.899 0.00011
-71.289 0.00012
-70.679 0.00014
-70.068 0.00003
-69.458 0.00012
-68.848 0.00004
-68.237 0.00020
-67.627 0.00002
-67.017 0.00012
-66.406 0.00013
-65.796 0.00009
-65.186 0.00014
-64.575 0.00016
-63.965 0.00017
-63.354 0.00021
-62.744 0.00019
-62.134 0.00008
-61.523 0.00011
-60.913 0.00011
-60.303 0.00007
-59.692 0.00005
-59.082 0.00009
-58.472 0.00021
-57.861 0.00010
-57.251 0.00008
-56.641 0.00019
-56.030 0.00007
-55.420 0.00006
-54.810 0.00003
-54.199 0.00014
-53.589 0.00008
-52.979 0.00019
-52.368 0.00019
-51.758 0.00006
-51.147 0.00017
-50.537 0.00007
-49.927 0.00017
-49.316 0.00016
-48.706 0.00009
-48.096 0.00010
-47.485 0.00011
-46.875 0.00014
-46.265 0.00017
-45.654 0.00013
-45.044 0.00005
-44.434 0.00013
-43.823 0.00031
-43.213 0.00029
-42.603 0.00022
-41.992 0.00010
-41.382 0.00016
-40.771 0.00016
-40.161 0.00008
-39.551 0.00015
-38.940 0.00009
-38.330 0.00006
-37.720 0.00016
-37.109 0.00028
-36.499 0.00020
-35.889 0.00021
-35.278 0.00022
-34.668 0.00019
-34.058 0.00012
-33.447 0.00008
-32.837 0.00019
-32.227 0.00027
-31.616 0.00017
-31.006 0.00009
-30.396 0.00022
-29.785 0.00014
-29.175 0.00029
-28.564 0.00005
-27.954 0.00027
-27.344 0.00017
-26.733 0.00006
-26.123 0.00019
-25.513 0.00037
-24.902 0.00018
-24.292 0.00008
-23.682 0.00007
-23.071 0.00017
-22.461 0.00020
-21.851 0.00011
-21.240 0.00020
-20.630 0.00023
-20.020 0.00032
-19.409 0.00011
-18.799 0.00011
-18.188 0.00018
-17.578 0.00013
-16.968 0.00023
-16.357 0.00010
-15.747 0.00005
-15.137 0.00019
-14.526 0.00016
-13.916 0.00047
-13.306 0.00026
-12.695 0.00024
-12.085 0.00008
-11.475 0.00035
-10.864 0.00002
-10.254 0.00011
-9.644 0.00012
-9.033 0.00031
-8.423 0.00022
-7.812 0.00037
-7.202 0.00020
-6.592 0.00019
-5.981 0.00008
-5.371 0.00028
-4.761 0.00018
-4.150 0.00028
-3.540 0.00042
-2.930 0.00045
-2.319 0.00055
-1.709 0.00051
-1.099 0.00048
-0.488 0.00027
0.122 0.00073
0.732 0.00082
1.343 0.00055
1.953 0.00052
2.563 0.00046
3.174 0.00016
3.784 0.00020
4.395 0.00035
5.005 0.00029
5.615 0.00015
6.226 0.00011
6.836 0.00010
7.446 0.00021
8.057 0.00018
8.667 0.00012
9.277 0.00015
9.888 0.00026
10.498 0.00013
11.108 0.00014
11.719 0.00019
12.329 0.00027
12.939 0.00036
13.550 0.00017
14.160 0.00019
14.771 0.00022
15.381 0.00021
15.991 0.00019
16.602 0.00026
17.212 0.00008
17.822 0.00009
18.433 0.00005
19.043 0.00022
19.653 0.00005
20.264 0.00013
20.874 0.00019
21.484 0.00013
22.095 0.00019
22.705 0.00020
23.315 0.00016
23.926 0.00011
24.536 0.00015
25.146 0.00028
25.757 0.00029
26.367 0.00032
26.978 0.00020
27.588 0.00008
28.198 0.00010
28.809 0.00012
29.419 0.00014
30.029 0.00021
30.640 0.00018
31.250 0.00026
31.860 0.00007
32.471 0.00021
33.081 0.00007
33.691 0.00015
34.302 0.00004
34.912 0.00014
35.522 0.00010
36.133 0.00004
36.743 0.00004
37.354 0.00029
37.964 0.00019
38.574 0.00023
39.185 0.00011
39.795 0.00015
40.405 0.00004
41.016 0.00014
41.626 0.00018
42.236 0.00010
42.847 0.00022
43.457 0.00015
44.067 0.00009
44.678 0.00027
45.288 0.00013
45.898 0.00023
46.509 0.00009
47.119 0.00010
47.729 0.00014
48.340 0.00009
48.950 0.00020
49.561 0.00007
50.171 0.00010
50.781 0.00009
51.392 0.00017
52.002 0.00033
52.612 0.00027
53.223 0.00009
53.833 0.00026
54.443 0.00010
55.054 0.00016
55.664 0.00016
56.274 0.00015
56.885 0.00009
57.495 0.00020
58.105 0.00032
58.716 0.00005
59.326 0.00007
59.937 0.00021
60.547 0.00031
61.157 0.00009
61.768 0.00012
62.378 0.00019
62.988 0.00010
63.599 0.00010
64.209 0.00014
64.819 0.00019
65.430 0.00012
66.040 0.00018
66.650 0.00005
67.261 0.00018
67.871 0.00023
68.481 0.00016
69.092 0.00012
69.702 0.00017
70.312 0.00031
70.923 0.00022
71.533 0.00012
72.144 0.00008
72.754 0.00007
73.364 0.00030
73.975 0.00002
74.585 0.00022
75.195 0.00010
75.806 0.00025
76.416 0.00008
77.026 0.00008
77.637 0.00014
78.247 0.00016
78.857 0.00013
79.468 0.00004
